"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"604",989.098795180723,204.807228915663,131.987951807229,382,87,57,1855846.38393574,79859.7840055876,32319.3017868576
"605",1025.32530120482,219.238554216867,135.130120481928,394,88,55,2332980.40358536,90204.1096210931,34747.8960712415
"606",950.66265060241,229.238554216867,136.710843373494,408,96,57,1730622.40765962,114989.607205634,37869.5103893836
"607",994.387951807229,214.257831325301,128.428915662651,412,91,51,1716987.83222164,85390.0517199232,32980.569210174
"608",953.192771084337,201.66265060241,120.971084337349,407,80,55,1647892.47965776,80847.2289156627,23330.7479541354
"609",967.072289156627,209.831325301205,135.61686746988,402,90,58,1805288.89331238,90667.1888714277,33528.6716954776
"610",1003.78072289157,216.539759036145,126.303614457831,448,92,52,1879163.0991444,94503.0267970432,30271.9897212037
"611",948.706024096386,217.814457831325,127.93734939759,418,79,52,1830462.46892498,127282.436505442,27927.3680460974
"612",1016.22891566265,214.060240963855,128.70843373494,358,95,46,2156415.29771259,89130.5881497003,31902.3374890868
"613",957.33734939759,202.24578313253,128.479518072289,431,86,60,1573069.02601711,67318.0070775857,30058.1922123276
"614",914.893975903614,206.614457831325,134.853012048193,413,94,59,1514538.56361097,71275.5852977126,36129.9469413887
"615",918.46265060241,212.363855421687,128.368674698795,353,91,55,1700053.26852919,83892.2127000757,25891.1850066934
"616",973.433734939759,219.077108433735,131.901204819277,372,96,57,1881690.15924568,86518.7476631162,28796.9733077236
"617",1014.60481927711,217.653012048193,131.590361445783,386,81,49,2472333.36036319,113345.951772307,34189.3148827193
"618",970.346987951807,221.893975903614,125.414457831325,397,90,50,2045810.44935685,96390.7761713521,30399.2915779058
"619",1012.18795180723,208.007228915663,130.920481927711,405,97,56,1845114.6167627,70412.4564693557,30207.1168500087
"620",1050.80481927711,225.544578313253,135.997590361446,471,94,59,1865961.3362086,94791.5867760899,27844.6255980444
"621",934.004819277108,234.477108433735,136.265060240964,364,85,55,1834541.78258541,112713.172783889,32762.4947907572
"622",960.956626506024,226.274698795181,131.927710843373,429,89,57,1608840.04159246,101933.620010477,33052.9995925732
"623",959.074698795181,209.756626506024,130.41686746988,389,93,53,1636516.91952738,76509.2763750655,26074.4658983761
"624",946.212048192771,215.587951807229,136.096385542169,389,85,56,1598337.46217333,94296.0882602875,36756.077643909
"625",985.007228915663,222.110843373494,132.590361445783,396,80,51,2067919.25357081,114215.021500495,38680.7255107386
"626",913.457831325301,214.910843373494,135.978313253012,385,85,48,1494014.28746872,99359.8736744078,41145.0985623654
"627",1002.43373493976,221.250602409639,132.568674698795,458,97,54,1552825.61335196,85088.5650660613,30860.8255864036
"628",998.990361445783,232.746987951807,141.012048192771,399,84,59,2393021.38154939,129600.36336651,35626.4756999011
"629",988.484337349398,223.850602409639,134.18313253012,389,84,55,2039762.16823235,102750.233665095,35301.8166230138
"630",939.780722891566,202.896385542169,126.315662650602,398,91,54,1644572.28271928,74809.3443105756,33284.7479424946
"631",993.166265060241,219.231325301205,130.197590361446,409,88,56,1936261.34185437,94171.3811419591,27095.1396077062
"632",931.334939759036,212.371084337349,137.453012048193,430,89,59,1766038.03971829,89214.2677608987,33274.1904196496
"633",1046.31807228916,215.349397590361,138.255421686747,411,92,55,2420350.20776439,89606.4404283802,39190.4998195681
"634",1015.58795180723,223.614457831325,143.489156626506,446,99,60,1832099.04478203,89314.9669402247,39277.1973459054
"635",1010.38313253012,208.469879518072,133.520481927711,385,95,52,1985855.71034282,80881.5588731739,42009.2163669169
"636",959.631325301205,219.802409638554,140.4,441,96,56,1589580.44104534,94821.3183516675,35978.2743961353
"637",1040.07469879518,210.804819277108,138.224096385542,442,100,50,2006767.04996217,77551.7130201967,39449.2612537105
"638",993.927710843373,210.089156626506,135.2,376,91,55,1889728.67592108,75874.6611140213,36111.5565217391
"639",961.571084337349,217.467469879518,136.267469879518,415,100,51,1693958.70930679,75179.4331179792,35299.017659042
"640",926.407228915663,213.975903614458,135.732530120482,383,94,57,1667750.06323264,83702.9945870438,33438.1625865782
"641",893.602409638554,211.55421686747,134.202409638554,380,90,54,1378081.04202317,83106.663116233,36687.7753564985
"642",1048.69397590361,222.710843373494,135.040963855422,454,85,55,2167332.41578488,99906.8243990455,34196.3920377161
"643",906.178313253012,214.195180722892,127.89156626506,392,86,56,1527406.61547058,109214.790314883,27420.2804842559
"644",1027.39036144578,236.638554216867,138.532530120482,372,99,59,2191319.3158489,109680.902857808,32605.0079972062
"645",980.556626506024,222.142168674699,130.638554216867,446,89,59,1728223.14110937,87010.5473720971,28908.0816017694
"646",918.190361445783,227.860240963855,129.90843373494,412,97,48,1539248.83082475,90587.622932309,36606.5519818404
"647",1072.80481927711,223.703614457831,132.443373493976,445,108,56,2434505.34587044,80282.1027646819,28238.9333798964
"648",1043.6265060241,223.942168674699,133.850602409639,406,105,52,2052345.50026192,90245.6778068797,34663.6781095396
"649",983.669879518072,223.657831325301,133.043373493976,371,105,54,1658053.49703743,88285.8874687154,31975.3072929399
